gene	32170378_EXO_S26	32161454_EXO_S20	32160526_EXO_S15	32152086_EXO_S7	32151130_EXO_S2	32151185_EXO_S4	32170440_EXO_S27	32152175_EXO_S9	32152337_EXO_S10	32151033_EXO_S1	32170273_EXO_S23	181023-190319_Brain_S29	32152088_EXO_S8	32151825_EXO_S6	32151151_EXO_S3	32170329_EXO_S24	32170337_EXO_S25	32160079_EXO_S13	32152347_EXO_S11	32160791_EXO_S16	32161000_EXO_S17	32160288_EXO_S14	32170032_EXO_S21	32170447_EXO_S28	32160018_EXO_S12	32170073_EXO_S22	32161249_EXO_S19	32151764_EXO_S5	32161037_EXO_S18
hsa-miR-4482-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0
hsa-miR-6749-5p	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-27b-5p	60.0	46.0	0.0	0.0	62.0	0.0	219.0	89.0	29.0	39.0	38.0	991.0	203.0	0.0	0.0	126.0	71.0	0.0	0.0	0.0	49.0	85.0	39.0	113.0	0.0	0.0	27.0	135.0	0.0
hsa-miR-199a-3p	0.0	0.0	0.0	0.0	0.0	0.0	25.34	0.0	0.0	0.0	44.66	2422.0	63.34	0.0	0.0	20.66	342.34	39.34	0.0	11.34	16.0	4.66	0.0	16.66	0.0	20.66	29.34	0.0	0.0
hsa-miR-1271-5p	0.0	0.0	0.0	0.0	0.0	28.0	62.0	24.0	0.0	0.0	0.0	1116.0	0.0	0.0	0.0	59.0	112.0	0.0	18.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0
hsa-miR-654-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1097.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
hsa-let-7c-3p	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	7.0	115.0	0.0	0.0	0.0	42.0	23.0	0.0	35.0	0.0	0.0	26.0	59.0	0.0
hsa-miR-7110-3p	0.0	1.0	18.0	0.0	0.0	20.0	1.0	1.0	0.0	0.0	18.0	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-6838-5p	0.0	43.0	0.0	4.0	1.0	1.0	0.0	72.0	0.0	1.0	0.0	0.0	5.0	22.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	52.0	0.0	106.0	28.0
hsa-miR-335-5p	333.0	314.0	0.0	184.0	84.0	219.0	2392.0	646.0	603.0	0.0	824.0	18977.0	795.0	36.0	118.0	1418.0	2319.0	233.0	22.0	84.0	722.0	1760.0	123.0	488.0	0.0	499.0	280.0	207.0	0.0
hsa-miR-130a-5p	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7153-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-433-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39138.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	1.0	0.0	1.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0
hsa-miR-1238-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
hsa-miR-5093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6791-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
hsa-miR-5090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
hsa-miR-3130-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.83	1.17	0.0	0.0	5.0	7.0	0.0	0.0	19.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-1229-5p	32.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
hsa-miR-424-5p	176.0	57.0	0.0	0.0	0.0	0.0	197.0	32.0	226.0	0.0	145.0	1045.0	645.0	0.0	61.0	237.0	346.0	21.0	0.0	13.0	35.0	175.0	35.0	68.0	73.0	259.0	1.0	2.0	0.0
hsa-miR-6782-5p	0.0	0.0	1.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
hsa-miR-4433b-5p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-522-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3121-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-346	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5929.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
hsa-miR-28-5p	174.0	103.0	0.0	190.0	147.0	216.0	1120.0	179.0	605.0	379.5	238.0	6073.33	683.0	158.0	149.0	1335.0	2929.5	132.0	102.0	47.0	127.0	1075.5	0.0	551.0	146.0	311.0	503.0	204.0	22.0
hsa-miR-1185-1-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-551b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-875-5p	0.0	34.0	152.0	38.0	37.0	160.0	84.0	35.0	33.0	0.0	53.0	0.0	63.0	79.0	0.0	29.0	23.0	55.0	150.0	22.0	1.0	53.0	46.0	160.0	29.0	9.0	37.0	20.0	90.0
hsa-miR-105-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3173-3p	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	49.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0
hsa-miR-1973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6871-5p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
hsa-miR-548ay-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	17.33	0.0	0.0	4.2	6.2	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.67	0.0	0.0
hsa-miR-5087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4482-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4716-3p	0.0	0.0	0.0	0.0	0.0	24.0	45.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	45.0	0.0	1.0	21.0	84.0	32.0	0.0
hsa-miR-5197-5p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-556-5p	45.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-27b-3p	4237.17	7283.0	477.83	5586.0	5194.33	1596.5	19653.83	6122.33	14294.0	5133.0	12147.0	357225.5	22289.83	5303.5	8109.0	26225.0	34411.0	2516.17	1084.5	1055.67	8853.0	19272.0	2847.83	13813.17	892.0	11753.83	6474.0	5891.0	308.0
hsa-miR-6749-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
hsa-miR-4707-5p	0.0	0.0	0.0	27.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	97.0	1.0	0.0	0.0	36.0	0.0	6.0	99.0	0.0	0.0	0.0	27.0	0.0	0.0	74.0	66.0	0.0
hsa-miR-654-3p	27.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	1.0	2712.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-6780a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6165	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6829-5p	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-335-3p	69.0	167.0	32.0	66.0	42.0	86.0	1002.0	87.0	215.0	91.0	196.0	7888.0	310.0	15.0	242.0	230.0	476.0	41.0	36.0	0.0	79.0	382.0	93.0	172.0	0.0	146.0	119.0	312.0	0.0
hsa-miR-130a-3p	0.0	88.0	0.0	0.0	0.0	40.0	53.0	171.0	0.0	0.0	0.0	664.0	0.0	0.0	0.0	92.0	91.0	0.0	0.0	0.0	0.0	22.0	50.0	29.0	0.0	21.5	0.0	21.0	0.0
hsa-miR-6730-5p	54.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	35.0	0.0	2.0	1.0	0.0
hsa-miR-374c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-424-3p	66.0	111.0	0.0	212.0	84.0	0.0	577.0	175.0	242.0	38.0	397.0	479.0	653.0	169.0	243.0	406.0	694.0	20.0	78.0	0.0	136.0	454.0	49.0	215.0	13.0	347.0	95.0	81.0	1.0
hsa-miR-1229-3p	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
hsa-miR-548ae-5p	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	20.73	0.0	0.0	0.0	4.2	6.2	0.0	0.0	0.0	27.5	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6782-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4433b-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-4529-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3121-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-326	0.0	37.0	0.0	0.0	42.0	18.0	35.0	37.0	0.0	0.0	0.0	660.0	0.0	25.0	0.0	32.0	35.0	0.0	0.0	0.0	0.0	5.0	0.0	26.0	0.0	15.0	28.0	0.0	0.0
hsa-miR-28-3p	642.0	2049.0	119.0	1523.0	1175.0	2057.0	4231.0	2758.0	4174.0	4524.0	4517.0	13506.0	2388.0	1033.0	4089.0	10259.0	12146.0	344.0	345.0	454.0	1859.0	5204.0	609.0	2880.0	47.0	5343.0	3838.0	1165.0	53.0
hsa-miR-4740-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10526-3p	0.0	19.0	0.0	0.0	59.0	24.0	45.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	20.0	0.0	132.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	27.0
hsa-miR-369-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2184.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6773-5p	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	39.0	0.0	59.0	0.0	51.0	34.0	0.0	47.0	0.0	0.0	26.0	22.0
hsa-miR-105-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6871-3p	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
hsa-miR-548ay-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
hsa-miR-504-5p	0.0	174.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	7244.0	0.0	0.0	0.0	132.0	293.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4783-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-6862-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	23.0	18.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6500-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5197-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-181b-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-556-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-139-5p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56650.0	0.0	2.0	0.0	3.0	45.0	50.0	0.0	2.0	0.0	88.0	0.0	42.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-548ao-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-129-2-3p	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2794.0	0.0	0.0	0.0	11.5	0.0	0.5	0.0	0.0	20.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34c-5p	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6730-3p	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-1296-5p	0.0	0.0	0.0	0.0	90.0	22.0	57.0	0.0	0.0	0.0	0.0	922.0	0.0	0.0	0.0	3.0	43.0	0.0	1.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-491-5p	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3619-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	25.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6721-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-369-3p	5.0	1.0	4.0	4.0	78.0	26.0	6.0	4.0	136.0	13.0	28.0	29685.0	1.0	7.0	2.0	21.0	5.0	7.0	3.0	17.0	4.0	4.0	5.0	73.0	6.0	14.0	3.0	8.0	3.0
hsa-miR-517a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	116.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6773-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-662	0.0	0.0	0.0	19.0	0.0	1.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	13.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6134	0.0	0.0	0.17	0.0	1.0	1.2	0.0	1.0	3.0	0.37	0.0	34.9	1.17	1.0	0.0	5.43	3.68	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
hsa-miR-6133	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	2.0	0.0	0.0	0.0	19.0	0.14	0.0	0.0	0.0	1.0	1.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	0.0	0.0
hsa-miR-516b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4685-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6131	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	1.0	0.0	1.0	3.0	5.0	0.0	3.0	11.0	18.0	1.0	0.0	1.0	0.0	2.0	0.0	7.0	0.0	20.0	1.0	0.0	0.0
hsa-miR-6130	2.0	2.0	0.0	2.0	5.0	3.0	8.0	2.0	6.33	3.0	2.33	82.33	6.0	0.0	4.0	7.0	16.0	0.0	0.0	1.0	2.0	10.0	0.0	3.33	0.0	3.67	7.0	1.0	0.0
hsa-miR-6862-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6500-3p	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3689a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-550b-2-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
hsa-miR-6853-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-20b-5p	0.0	72.0	0.0	0.0	0.0	53.0	49.0	0.0	0.0	0.0	68.33	284.0	59.0	0.0	0.0	44.0	719.0	0.0	0.0	0.0	52.0	70.5	28.0	0.5	0.0	48.0	0.0	0.0	1.0
hsa-miR-139-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6985.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	8.0	49.0	0.0	0.0	0.0	47.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
